1110000	59791	59766	214696	47348
1120000	61001	60976	215179	47509
1130000	62201	62176	215711	47674
1140000	63369	63344	216195	47825
1150000	64578	64552	216667	47992
1160000	65799	65773	217141	48120
1170000	67070	67044	217607	48279
1180000	68314	68288	218052	48412
1190000	69606	69580	218496	48570
1200000	70849	70823	218922	48696
1210000	72114	72088	219348	48855
1220000	73382	73356	219781	49019
1230000	74685	74659	220221	49156
1240000	76001	75975	220657	49325
1250000	77318	77292	221059	49471
1260000	78650	78624	221485	49599
1270000	80017	79991	221905	49735
1280000	81352	81326	222302	49879
1290000	82689	82663	222711	50017
1300000	84023	83997	223121	50168
1310000	85418	85392	223480	50319
1320000	86776	86750	223861	50448
1330000	88210	88184	224262	50589
1340000	89558	89532	224681	50700
1350000	90918	90892	225062	50826
1360000	92335	92309	225416	50938
1370000	93765	93739	225819	51090
1380000	95203	95177	226194	51216
1390000	96649	96623	226552	51363
1400000	98068	98042	226933	51490
1410000	99563	99537	227287	51612
1420000	101072	101046	227634	51760
1430000	102469	102443	227981	51896
1440000	103880	103854	228339	52037
1450000	105371	105345	228662	52153
1460000	106811	106785	229021	52256
1470000	108358	108331	229337	52385
1480000	109914	109887	229663	52509
1490000	111396	111369	229991	52650
1500000	112951	112924	230335	52777
1510000	114456	114429	230663	52891
1520000	115967	115940	231022	53013
1530000	117494	117467	231326	53128
1540000	119017	118987	231640	53241
1550000	120586	120555	231964	53359
1560000	122181	122150	232269	53479
1570000	123723	123692	232574	53588
1580000	125243	125212	232876	53707
1590000	126805	126773	233167	53811
1600000	128432	128400	233470	53924
1610000	130029	129997	233746	54048
1620000	131681	131649	234033	54182
1630000	133264	133231	234335	54308
1640000	134935	134902	234631	54422
1650000	136580	136547	234929	54534
1660000	138223	138190	235204	54633
1670000	139836	139803	235497	54728
1680000	141423	141390	235804	54846
1690000	143073	143040	236087	54950
1700000	144710	144677	236346	55075
1710000	146331	146298	236640	55198
1720000	147977	147944	236914	55310
1730000	149621	149588	237160	55429
1740000	151246	151213	237429	55529
1750000	152819	152786	237716	55633
1760000	154534	154501	237974	55745
1770000	156255	156222	238224	55836
1780000	157930	157897	238510	55946
1790000	159600	159566	238744	56030
1800000	161337	161303	239008	56128
1810000	163067	163033	239261	56236
1820000	164781	164746	239506	56350
1830000	166471	166436	239775	56453
1840000	168138	168103	240033	56545
1850000	169838	169803	240274	56645
1860000	171567	171532	240507	56746
1870000	173319	173284	240762	56851
1880000	175095	175060	240997	56958
1890000	176847	176812	241231	57068
1900000	178600	178565	241444	57166
1910000	180329	180294	241691	57266
1920000	182091	182056	241918	57380
1930000	183867	183832	242159	57486
1940000	185639	185604	242364	57581
1950000	187419	187384	242584	57682
1960000	189264	189229	242816	57774
1970000	191065	191030	243033	57873
1980000	192793	192758	243243	57977
1990000	194589	194554	243464	58080
2000000	196405	196370	243678	58152
2010000	198165	198130	243882	58246
2020000	199974	199939	244100	58340
2030000	201810	201775	244310	58430
2040000	203605	203570	244530	58515
2050000	205389	205354	244768	58605
2060000	207144	207109	244967	58716
2070000	208914	208879	245182	58826
2080000	210781	210746	245377	58926
2090000	212680	212645	245606	59017
2100000	214549	214514	245781	59126
2110000	216387	216352	246018	59232
2120000	218197	218162	246202	59326
2130000	220072	220036	246392	59386
2140000	221914	221878	246596	59486
2150000	223753	223717	246781	59587
2160000	225539	225503	246976	59673
2170000	227410	227374	247149	59780
2180000	229284	229248	247342	59884
2190000	231141	231105	247525	59984
2200000	232961	232925	247732	60078
2210000	234798	234762	247918	60154
2220000	236673	236637	248111	60263
2230000	238593	238557	248307	60350
2240000	240501	240465	248505	60427
2250000	242384	242348	248681	60519
2260000	244197	244161	248866	60606
2270000	246065	246029	249047	60683
2280000	247909	247873	249232	60758
2290000	249809	249773	249393	60841
2300000	251697	251661	249574	60923
2310000	253619	253583	249762	60992
2320000	255495	255459	249936	61072
2330000	257357	257321	250095	61150
2340000	259265	259229	250259	61223
2350000	261203	261167	250437	61305
2360000	263008	262972	250621	61389
2370000	264894	264858	250792	61497
2380000	266766	266730	250953	61577
2390000	268646	268610	251134	61649
2400000	270555	270519	251288	61728
2410000	272407	272371	251461	61819
2420000	274306	274270	251642	61907
2430000	276253	276216	251803	61992
2440000	278186	278149	251975	62080
2450000	280136	280099	252163	62166
2460000	282104	282067	252333	62269
2470000	284103	284066	252502	62346
2480000	285931	285894	252671	62436
2490000	287864	287827	252837	62524
2500000	289863	289826	252994	62598
2510000	291808	291771	253147	62685
2520000	293741	293704	253308	62762
2530000	295743	295706	253458	62844
2540000	297746	297709	253609	62938
2550000	299689	299652	253770	63004
2560000	301668	301631	253928	63088
2570000	303595	303558	254071	63172
2580000	305635	305598	254221	63245
2590000	307623	307586	254369	63317
2600000	309579	309542	254522	63384
2610000	311553	311516	254683	63457
2620000	313538	313501	254846	63528
2630000	315478	315441	254992	63602
2640000	317443	317406	255130	63684
2650000	319392	319354	255293	63757
2660000	321358	321319	255450	63825
2670000	323324	323285	255578	63888
2680000	325303	325264	255710	63967
2690000	327249	327210	255825	64044
2700000	329174	329135	255961	64115
2710000	331160	331121	256093	64184
2720000	333186	333147	256240	64253
2730000	335200	335161	256385	64322
2740000	337238	337199	256531	64381
2750000	339282	339243	256687	64450
2760000	341294	341255	256813	64508
2770000	343299	343260	256958	64569
2780000	345318	345279	257077	64644
2790000	347284	347245	257208	64718
2800000	349289	349250	257355	64786
2810000	351264	351225	257482	64852
2820000	353303	353264	257619	64922
2830000	355355	355316	257748	64979
2840000	357360	357321	257887	65058
2850000	359305	359266	258021	65133
2860000	361314	361275	258172	65187
2870000	363335	363296	258306	65271
2880000	365367	365328	258420	65338
2890000	367394	367355	258551	65395
2900000	369443	369404	258666	65473
2910000	371438	371399	258802	65557
2920000	373454	373415	258933	65625
2930000	375553	375514	259051	65684
2940000	377526	377487	259166	65744
2950000	379488	379449	259288	65803
2960000	381543	381504	259414	65874
2970000	383555	383516	259543	65954
2980000	385591	385552	259653	66011
2990000	387613	387574	259788	66056
3000000	389650	389611	259931	66120
3010000	391621	391582	260058	66180
3020000	393658	393619	260185	66244
3030000	395681	395642	260325	66320
3040000	397765	397726	260450	66378
3050000	399773	399734	260567	66442
3060000	401864	401825	260699	66508
3070000	403924	403885	260812	66581
3080000	405998	405959	260948	66656
3090000	408025	407985	261062	66724
3100000	410134	410094	261187	66809
3110000	412249	412209	261307	66879
3120000	414350	414310	261439	66952
3130000	416372	416332	261547	67020
3140000	418484	418444	261692	67088
3150000	420547	420507	261801	67158
3160000	422698	422658	261920	67221
3170000	424678	424638	262025	67280
3180000	426732	426692	262149	67356
3190000	428799	428759	262230	67431
3200000	430863	430823	262357	67490
3210000	433100	433060	262449	67561
3220000	435205	435165	262562	67633
3230000	437275	437235	262674	67696
3240000	439294	439254	262776	67752
3250000	441348	441308	262885	67815
3260000	443432	443392	262995	67872
3270000	445500	445460	263096	67943
3280000	447551	447511	263228	68001
3290000	449590	449550	263337	68061
3300000	451687	451647	263446	68118
3310000	453725	453685	263535	68180
3320000	455786	455746	263629	68239
3330000	457995	457955	263741	68318
3340000	460117	460077	263842	68385
3350000	462206	462166	263952	68449
3360000	464393	464353	264065	68518
3370000	466521	466481	264161	68584
3380000	468670	468630	264279	68635
3390000	470785	470745	264384	68690
3400000	472806	472766	264503	68752
3410000	474902	474862	264623	68816
3420000	476981	476941	264731	68876
3430000	479087	479046	264828	68932
3440000	481130	481089	264935	68994
3450000	483236	483195	265027	69051
3460000	485346	485305	265135	69102
3470000	487386	487345	265250	69142
3480000	489519	489478	265350	69209
3490000	491597	491556	265464	69271
3500000	493672	493631	265564	69326
3510000	495762	495721	265647	69390
3520000	497846	497805	265747	69447
3530000	499931	499890	265856	69491
3540000	501995	501954	265950	69560
3550000	504073	504032	266047	69606
3560000	506148	506107	266149	69671
3570000	508227	508186	266244	69730
3580000	510255	510214	266341	69781
3590000	512342	512301	266429	69837
3600000	514430	514389	266531	69907
3610000	516491	516450	266613	69961
3620000	518526	518485	266718	70017
3630000	520612	520571	266804	70075
3640000	522702	522661	266880	70144
3650000	524731	524690	266982	70199
3660000	526845	526804	267057	70250
3670000	528900	528859	267148	70311
3680000	531003	530962	267238	70375
3690000	533026	532985	267319	70437
3700000	535088	535047	267422	70485
3710000	537123	537082	267499	70549
3720000	539252	539211	267585	70614
3730000	541334	541293	267685	70648
3740000	543442	543401	267773	70701
3750000	545498	545457	267863	70758
3760000	547606	547565	267957	70815
3770000	549792	549750	268043	70872
3780000	551870	551828	268106	70919
3790000	553971	553929	268202	70956
3800000	556058	556016	268292	71004
3810000	558142	558100	268382	71069
3820000	560209	560167	268468	71121
3830000	562373	562331	268571	71182
3840000	564449	564407	268651	71231
3850000	566509	566467	268725	71278
3860000	568609	568567	268814	71343
3870000	570839	570797	268891	71410
3880000	573011	572969	268967	71464
3890000	575147	575105	269063	71512
3900000	577280	577238	269142	71568
3910000	579357	579315	269218	71621
3920000	581492	581450	269316	71675
3930000	583580	583538	269398	71724
3940000	585750	585708	269469	71777
3950000	587841	587799	269546	71821
3960000	590008	589966	269624	71876
3970000	592085	592043	269712	71925
3980000	594314	594272	269790	71982
3990000	596430	596387	269861	72025
4000000	598590	598547	269943	72078
4010000	600806	600763	270036	72108
4020000	602968	602925	270111	72164
4030000	605113	605070	270194	72221
4040000	607261	607218	270293	72264
4050000	609534	609491	270380	72317
4060000	611689	611646	270464	72364
4070000	613801	613758	270531	72416
4080000	615948	615905	270611	72472
4090000	618115	618072	270702	72517
4100000	620310	620267	270772	72554
4110000	622532	622489	270845	72600
4120000	624702	624659	270926	72647
4130000	626941	626898	271020	72694
4140000	629167	629124	271090	72742
4150000	631347	631304	271170	72794
4160000	633532	633489	271240	72831
4170000	635710	635667	271313	72874
4180000	637892	637849	271392	72920
4190000	640109	640066	271477	72960
4200000	642319	642276	271555	73009
4210000	644502	644459	271632	73053
4220000	646667	646624	271703	73094
4230000	648872	648829	271779	73137
4240000	651028	650985	271854	73186
4250000	653264	653221	271913	73232
4260000	655480	655437	271983	73278
4270000	657697	657654	272057	73323
4280000	659870	659826	272137	73367
4290000	662064	662020	272217	73421
4300000	664213	664169	272290	73466
4310000	666419	666375	272350	73529
4320000	668590	668546	272421	73570
4330000	670811	670767	272491	73615
4340000	672994	672950	272564	73668
4350000	675101	675057	272630	73718
4360000	677296	677252	272701	73766
4370000	679473	679429	272786	73826
4380000	681610	681566	272869	73887
4390000	683826	683782	272944	73927
4400000	686015	685971	273019	73983
4410000	688143	688099	273104	74015
4420000	690270	690226	273184	74059
4430000	692390	692346	273253	74101
4440000	694527	694483	273334	74148
4450000	696680	696636	273418	74190
4460000	698834	698790	273482	74230
4470000	700998	700954	273562	74278
4480000	703129	703085	273622	74326
4490000	705295	705251	273699	74370
4500000	707493	707449	273775	74419
4510000	709657	709613	273838	74466
4520000	711822	711778	273909	74521
4530000	713926	713882	273973	74584
4540000	716105	716061	274050	74630
4550000	718206	718162	274108	74674
4560000	720362	720318	274175	74710
4570000	722483	722439	274237	74753
4580000	724568	724524	274300	74797
4590000	726691	726647	274361	74856
4600000	728882	728838	274432	74892
4610000	731043	730999	274498	74925
4620000	733214	733170	274584	74965
4630000	735369	735324	274653	75004
4640000	737488	737443	274716	75063
4650000	739797	739752	274778	75100
4660000	741994	741948	274853	75129
4670000	744173	744127	274915	75165
4680000	746373	746327	274974	75213
4690000	748534	748488	275041	75256
4700000	750714	750668	275106	75289
4710000	752977	752931	275166	75333
4720000	755162	755116	275249	75375
4730000	757386	757340	275294	75405
4740000	759602	759556	275351	75446
4750000	761787	761740	275425	75487
4760000	763932	763885	275499	75537
4770000	766045	765998	275561	75591
4780000	768195	768148	275621	75637
4790000	770256	770209	275681	75679
4800000	772400	772353	275751	75723
4810000	774531	774484	275810	75767
4820000	776677	776630	275874	75800
4830000	778804	778757	275959	75849
4840000	780932	780885	276020	75878
4850000	783036	782989	276082	75923
4860000	785226	785179	276145	75960
4870000	787382	787335	276210	75992
4880000	789522	789475	276268	76033
4890000	791655	791608	276339	76094
4900000	793776	793729	276405	76144
4910000	795919	795872	276476	76187
4920000	798012	797965	276555	76237
4930000	800166	800119	276611	76282
4940000	802295	802248	276673	76327
4950000	804500	804453	276742	76372
4960000	806708	806661	276799	76412
4970000	808833	808786	276871	76455
4980000	810997	810950	276928	76496
4990000	813177	813130	276989	76539
5000000	815386	815339	277042	76584
5010000	817641	817594	277099	76613
5020000	819777	819730	277166	76653
5030000	821965	821918	277226	76699
5040000	824170	824123	277291	76734
5050000	826406	826359	277344	76784
5060000	828618	828571	277393	76820
5070000	830802	830755	277462	76864
5080000	832894	832847	277515	76910
5090000	835002	834955	277569	76953
5100000	837138	837091	277624	76994
5110000	839246	839199	277685	77034
5120000	841439	841392	277758	77078
5130000	843654	843607	277806	77112
5140000	845789	845742	277862	77146
5150000	847960	847913	277917	77192
5160000	850065	850018	277984	77232
5170000	852233	852186	278029	77275
5180000	854462	854415	278087	77320
5190000	856665	856618	278133	77352
5200000	858822	858775	278169	77391
5210000	860919	860872	278235	77425
5220000	863138	863091	278299	77463
5230000	865257	865210	278364	77492
5240000	867359	867312	278423	77536
5250000	869557	869510	278490	77576
5260000	871723	871676	278543	77613
5270000	873909	873862	278609	77644
5280000	876145	876098	278667	77676
5290000	878343	878296	278717	77719
5300000	880487	880440	278785	77755
5310000	882667	882620	278828	77784
5320000	884853	884806	278876	77813
5330000	887070	887023	278925	77851
5340000	889310	889263	278974	77882
5350000	891569	891522	279028	77916
5360000	893750	893703	279072	77963
5370000	895875	895828	279129	78010
5380000	898042	897995	279185	78047
5390000	900157	900110	279235	78080
5400000	902349	902302	279294	78127
5410000	904403	904356	279351	78167
5420000	906519	906472	279417	78204
5430000	908715	908668	279463	78248
5440000	910851	910804	279510	78290
5450000	913019	912972	279565	78322
5460000	915195	915148	279617	78360
5470000	917416	917369	279668	78400
5480000	919557	919510	279723	78441
5490000	921675	921628	279774	78477
5500000	923885	923838	279814	78510
5510000	926114	926067	279868	78545
5520000	928261	928214	279912	78576
5530000	930385	930338	279964	78604
5540000	932581	932534	280018	78643
5550000	934768	934721	280065	78672
5560000	936951	936904	280116	78713
5570000	939167	939120	280162	78749
5580000	941386	941339	280211	78774
5590000	943672	943625	280284	78826
5600000	945874	945827	280323	78865
5610000	948175	948128	280389	78896
5620000	950400	950353	280437	78933
5630000	952508	952461	280479	78967
5640000	954730	954682	280525	78993
5650000	956966	956918	280578	79039
5660000	959135	959087	280637	79065
5670000	961309	961261	280692	79103
5680000	963561	963513	280748	79138
5690000	965754	965706	280799	79179
5700000	968060	968012	280862	79213
5710000	970265	970217	280911	79249
5720000	972497	972449	280958	79278
5730000	974785	974737	281002	79306
