2190000	222341	9210	247525	59984
2200000	224364	9283	247732	60078
2210000	226397	9368	247918	60154
2220000	228427	9443	248111	60263
2230000	230524	9515	248307	60350
2240000	232643	9598	248505	60427
2250000	234735	9669	248681	60519
2260000	236831	9750	248866	60606
2270000	238855	9825	249047	60683
2280000	240908	9906	249232	60758
2290000	243021	9978	249393	60841
2300000	245104	10040	249574	60923
2310000	247248	10123	249762	60992
2320000	249381	10193	249936	61072
2330000	251483	10266	250095	61150
2340000	253621	10357	250259	61223
2350000	255788	10438	250437	61305
2360000	257874	10500	250621	61389
2370000	260052	10582	250792	61497
2380000	262168	10655	250953	61577
2390000	264353	10750	251134	61649
2400000	266509	10823	251288	61728
2410000	268648	10911	251461	61819
2420000	270868	10992	251642	61907
2430000	273058	11053	251803	61992
2440000	275256	11130	251975	62080
2450000	277505	11219	252163	62166
2460000	279680	11308	252333	62269
2470000	281967	11376	252502	62346
2480000	284175	11455	252671	62436
2490000	286391	11526	252837	62524
2500000	288662	11602	252994	62598
2510000	290965	11690	253147	62685
2520000	293242	11778	253308	62762
2530000	295527	11862	253458	62844
2540000	297831	11941	253609	62938
2550000	300171	12003	253770	63004
2560000	302469	12097	253928	63088
2570000	304742	12180	254071	63172
2580000	307148	12261	254221	63245
2590000	309477	12348	254369	63317
2600000	311824	12442	254522	63384
2610000	314177	12526	254683	63457
2620000	316510	12619	254846	63528
2630000	318813	12694	254992	63602
2640000	321124	12762	255130	63684
2650000	323470	12849	255293	63757
2660000	325856	12939	255450	63825
2670000	328181	13023	255578	63888
2680000	330578	13113	255710	63967
2690000	332946	13201	255825	64044
2700000	335284	13302	255961	64115
2710000	337653	13369	256093	64184
2720000	340111	13449	256240	64253
2730000	342542	13539	256385	64322
2740000	345025	13622	256531	64381
2750000	347467	13702	256687	64450
2760000	349919	13785	256813	64508
2770000	352385	13879	256958	64569
2780000	354837	13952	257077	64644
2790000	357233	14033	257208	64718
2800000	359701	14131	257355	64786
2810000	362098	14210	257482	64852
2820000	364620	14302	257619	64922
2830000	367125	14395	257748	64979
2840000	369612	14481	257887	65058
2850000	372087	14562	258021	65133
2860000	374586	14634	258172	65187
2870000	377117	14721	258306	65271
2880000	379628	14810	258420	65338
2890000	382180	14883	258551	65395
2900000	384690	14974	258666	65473
2910000	387230	15061	258802	65557
2920000	389783	15157	258933	65625
2930000	392398	15257	259051	65684
2940000	394947	15342	259166	65744
2950000	397477	15416	259288	65803
2960000	400027	15516	259414	65874
2970000	402586	15584	259543	65954
2980000	405150	15677	259653	66011
2990000	407697	15777	259788	66056
3000000	410167	15859	259931	66120
3010000	412768	15942	260058	66180
3020000	415401	16024	260185	66244
3030000	418070	16113	260325	66320
3040000	420749	16221	260450	66378
3050000	423333	16310	260567	66442
3060000	425975	16402	260699	66508
3070000	428581	16495	260812	66581
3080000	431290	16583	260948	66656
3090000	433908	16670	261062	66724
3100000	436623	16761	261187	66809
3110000	439335	16844	261307	66879
3120000	442017	16931	261439	66952
3130000	444716	17019	261547	67020
3140000	447440	17088	261692	67088
3150000	450120	17178	261801	67158
3160000	452811	17275	261920	67221
3170000	455497	17369	262025	67280
3180000	458132	17444	262149	67356
3190000	460914	17543	262230	67431
3200000	463633	17641	262357	67490
3210000	466390	17735	262449	67561
3220000	469146	17836	262562	67633
3230000	471845	17917	262674	67696
3240000	474491	18004	262776	67752
3250000	477246	18082	262885	67815
3260000	480004	18155	262995	67872
3270000	482741	18260	263096	67943
3280000	485522	18349	263228	68001
3290000	488322	18435	263337	68061
3300000	491095	18521	263446	68118
3310000	493827	18589	263535	68180
3320000	496588	18673	263629	68239
3330000	499442	18782	263741	68318
3340000	502229	18877	263842	68385
3350000	505001	18967	263952	68449
3360000	507871	19067	264065	68518
3370000	510624	19158	264161	68584
3380000	513461	19254	264279	68635
3390000	516286	19355	264384	68690
3400000	519058	19440	264503	68752
3410000	521838	19527	264623	68816
3420000	524655	19634	264731	68876
3430000	527507	19724	264828	68932
3440000	530248	19811	264935	68994
3450000	533159	19898	265027	69051
3460000	536039	19989	265135	69102
3470000	538868	20071	265250	69142
3480000	541735	20167	265350	69209
3490000	544615	20263	265464	69271
3500000	547463	20339	265564	69326
3510000	550378	20419	265647	69390
3520000	553254	20500	265747	69447
3530000	556159	20584	265856	69491
3540000	559079	20671	265950	69560
3550000	562024	20754	266047	69606
3560000	564977	20833	266149	69671
3570000	567831	20920	266244	69730
3580000	570701	21008	266341	69781
3590000	573678	21089	266429	69837
3600000	576592	21173	266531	69907
3610000	579547	21270	266613	69961
3620000	582516	21366	266718	70017
3630000	585449	21454	266804	70075
3640000	588397	21560	266880	70144
3650000	591359	21643	266982	70199
3660000	594390	21727	267057	70250
3670000	597377	21830	267148	70311
3680000	600383	21912	267238	70375
3690000	603355	22009	267319	70437
3700000	606321	22087	267422	70485
3710000	609272	22180	267499	70549
3720000	612295	22275	267585	70614
3730000	615240	22365	267685	70648
3740000	618300	22453	267773	70701
3750000	621309	22542	267863	70758
3760000	624384	22636	267957	70815
3770000	627444	22718	268043	70872
3780000	630438	22789	268106	70919
3790000	633484	22867	268202	70956
3800000	636578	22959	268292	71004
3810000	639652	23033	268382	71069
3820000	642582	23129	268468	71121
3830000	645653	23228	268571	71182
3840000	648702	23339	268651	71231
3850000	651753	23422	268725	71278
3860000	654915	23503	268814	71343
3870000	658074	23606	268891	71410
3880000	661144	23679	268967	71464
3890000	664218	23783	269063	71512
3900000	667301	23876	269142	71568
3910000	670398	23962	269218	71621
3920000	673514	24055	269316	71675
3930000	676572	24147	269398	71724
3940000	679665	24239	269469	71777
3950000	682655	24341	269546	71821
3960000	685759	24444	269624	71876
3970000	688765	24548	269712	71925
3980000	692048	24645	269790	71982
3990000	695156	24733	269861	72025
4000000	698305	24815	269943	72078
4010000	701464	24917	270036	72108
4020000	704601	25018	270111	72164
4030000	707756	25112	270194	72221
4040000	710867	25199	270293	72264
4050000	714038	25292	270380	72317
4060000	717211	25399	270464	72364
4070000	720346	25481	270531	72416
4080000	723621	25574	270611	72472
4090000	726789	25654	270702	72517
4100000	729957	25725	270772	72554
4110000	733157	25821	270845	72600
4120000	736351	25915	270926	72647
4130000	739503	26017	271020	72694
4140000	742738	26106	271090	72742
4150000	745917	26194	271170	72794
4160000	749159	26290	271240	72831
4170000	752352	26374	271313	72874
4180000	755588	26473	271392	72920
4190000	758820	26557	271477	72960
4200000	762069	26664	271555	73009
4210000	765328	26734	271632	73053
4220000	768577	26835	271703	73094
4230000	771920	26932	271779	73137
4240000	775188	27027	271854	73186
4250000	778481	27117	271913	73232
4260000	781815	27209	271983	73278
4270000	785112	27298	272057	73323
4280000	788344	27388	272137	73367
4290000	791675	27475	272217	73421
4300000	794957	27580	272290	73466
4310000	798242	27684	272350	73529
4320000	801558	27788	272421	73570
4330000	804924	27856	272491	73615
4340000	808271	27962	272564	73668
4350000	811548	28047	272630	73718
4360000	814793	28151	272701	73766
4370000	818215	28243	272786	73826
4380000	821530	28322	272869	73887
4390000	824952	28429	272944	73927
4400000	828337	28517	273019	73983
4410000	831688	28602	273104	74015
4420000	835003	28690	273184	74059
4430000	838344	28786	273253	74101
4440000	841735	28876	273334	74148
4450000	845081	28970	273418	74190
4460000	848561	29052	273482	74230
4470000	852052	29144	273562	74278
4480000	855421	29243	273622	74326
4490000	858867	29322	273699	74370
4500000	862269	29401	273775	74419
4510000	865764	29496	273838	74466
4520000	869207	29607	273909	74521
4530000	872574	29703	273973	74584
4540000	875992	29801	274050	74630
4550000	879368	29886	274108	74674
4560000	882779	29960	274175	74710
4570000	886214	30055	274237	74753
4580000	889643	30134	274300	74797
4590000	893109	30226	274361	74856
4600000	896543	30317	274432	74892
4610000	900029	30396	274498	74925
4620000	903522	30495	274584	74965
4630000	906968	30606	274653	75004
4640000	910384	30688	274716	75063
4650000	913915	30797	274778	75100
4660000	917400	30899	274853	75129
4670000	920950	30998	274915	75165
4680000	924395	31100	274974	75213
4690000	927917	31191	275041	75256
4700000	931448	31295	275106	75289
4710000	934950	31384	275166	75333
4720000	938428	31485	275249	75375
4730000	941913	31573	275294	75405
4740000	945487	31668	275351	75446
4750000	948979	31756	275425	75487
4760000	952506	31848	275499	75537
4770000	955968	31947	275561	75591
4780000	959506	32041	275621	75637
4790000	963081	32134	275681	75679
4800000	966611	32234	275751	75723
4810000	970180	32315	275810	75767
4820000	973730	32403	275874	75800
4830000	977302	32503	275959	75849
4840000	980781	32602	276020	75878
4850000	984321	32691	276082	75923
4860000	987888	32791	276145	75960
4870000	991422	32884	276210	75992
4880000	995009	32978	276268	76033
4890000	998593	33075	276339	76094
4900000	1002228	33163	276405	76144
4910000	1005831	33252	276476	76187
4920000	1009373	33353	276555	76237
4930000	1012986	33433	276611	76282
4940000	1016431	33528	276673	76327
4950000	1020110	33622	276742	76372
4960000	1023727	33718	276799	76412
4970000	1027330	33811	276871	76455
4980000	1030970	33901	276928	76496
4990000	1034587	34004	276989	76539
5000000	1038185	34099	277042	76584
5010000	1041818	34174	277099	76613
5020000	1045432	34266	277166	76653
5030000	1049032	34372	277226	76699
5040000	1052623	34446	277291	76734
5050000	1056246	34533	277344	76784
5060000	1059891	34631	277393	76820
5070000	1063603	34719	277462	76864
5080000	1067235	34810	277515	76910
5090000	1070922	34888	277569	76953
5100000	1074481	34977	277624	76994
5110000	1078077	35069	277685	77034
5120000	1081782	35175	277758	77078
5130000	1085573	35271	277806	77112
5140000	1089289	35369	277862	77146
5150000	1092953	35461	277917	77192
5160000	1096638	35567	277984	77232
5170000	1100381	35669	278029	77275
5180000	1104051	35766	278087	77320
5190000	1107800	35860	278133	77352
5200000	1111476	35952	278169	77391
5210000	1115142	36044	278235	77425
5220000	1118815	36141	278299	77463
5230000	1122550	36242	278364	77492
5240000	1126190	36338	278423	77536
5250000	1129885	36432	278490	77576
5260000	1133591	36546	278543	77613
5270000	1137384	36645	278609	77644
5280000	1141179	36746	278667	77676
5290000	1145018	36836	278717	77719
5300000	1148749	36927	278785	77755
5310000	1152529	37019	278828	77784
5320000	1156284	37115	278876	77813
5330000	1160074	37217	278925	77851
5340000	1163903	37308	278974	77882
5350000	1167655	37394	279028	77916
5360000	1171522	37467	279072	77963
5370000	1175318	37546	279129	78010
5380000	1179107	37634	279185	78047
5390000	1182873	37726	279235	78080
5400000	1186665	37809	279294	78127
5410000	1190457	37921	279351	78167
5420000	1194190	38000	279417	78204
5430000	1197973	38099	279463	78248
5440000	1201796	38183	279510	78290
5450000	1205657	38257	279565	78322
5460000	1209588	38355	279617	78360
5470000	1213498	38430	279668	78400
5480000	1217370	38518	279723	78441
5490000	1221243	38593	279774	78477
5500000	1225054	38687	279814	78510
5510000	1228971	38795	279868	78545
5520000	1232784	38879	279912	78576
5530000	1236636	38976	279964	78604
5540000	1240503	39053	280018	78643
5550000	1244380	39156	280065	78672
5560000	1248228	39236	280116	78713
5570000	1252077	39338	280162	78749
5580000	1255994	39422	280211	78774
5590000	1259875	39510	280284	78826
5600000	1263788	39600	280323	78865
5610000	1267705	39698	280389	78896
5620000	1271613	39800	280437	78933
5630000	1275403	39915	280479	78967
5640000	1279278	40019	280525	78993
5650000	1283205	40097	280578	79039
5660000	1287095	40198	280637	79065
5670000	1290993	40288	280692	79103
5680000	1295064	40383	280748	79138
5690000	1299028	40486	280799	79179
5700000	1303008	40579	280862	79213
5710000	1306886	40659	280911	79249
5720000	1310815	40751	280958	79278
5730000	1314734	40833	281002	79306
5740000	1318703	40929	281050	79340
5750000	1322638	41025	281105	79371
5760000	1326603	41101	281154	79398
5770000	1330591	41188	281196	79422
5780000	1334519	41282	281235	79462
5790000	1338519	41396	281271	79485
5800000	1342533	41480	281312	79533
5810000	1346487	41554	281367	79577
5820000	1350496	41635	281420	79604
5830000	1354458	41731	281465	79636
5840000	1358491	41825	281519	79663
5850000	1362523	41918	281557	79693
5860000	1366519	42016	281608	79723
5870000	1370563	42097	281664	79757
5880000	1374553	42190	281729	79787
5890000	1378551	42292	281771	79828
5900000	1382653	42387	281814	79872
5910000	1386623	42475	281869	79905
5920000	1390616	42556	281910	79939
5930000	1394630	42644	281956	79972
5940000	1398661	42730	282005	80001
5950000	1402720	42820	282051	80029
5960000	1406821	42903	282102	80059
5970000	1410861	42995	282144	80089
5980000	1414923	43088	282195	80122
5990000	1418973	43175	282235	80164
6000000	1422977	43284	282285	80201
6010000	1427017	43381	282322	80231
6020000	1431070	43493	282363	80276
6030000	1435098	43581	282408	80315
6040000	1439229	43660	282447	80344
6050000	1443279	43773	282502	80375
6060000	1447355	43875	282549	80406
6070000	1451374	43970	282589	80436
6080000	1455513	44053	282636	80463
6090000	1459589	44146	282683	80495
6100000	1463629	44226	282730	80521
6110000	1467772	44331	282763	80536
6120000	1471827	44423	282804	80561
6130000	1475889	44503	282839	80593
6140000	1480043	44598	282888	80631
6150000	1484144	44699	282934	80666
6160000	1488260	44814	282989	80700
6170000	1492382	44889	283025	80742
6180000	1496467	44993	283064	80773
6190000	1500569	45090	283105	80811
6200000	1504663	45181	283163	80846
6210000	1508734	45265	283200	80878
6220000	1512877	45356	283249	80906
6230000	1517061	45458	283291	80928
6240000	1521195	45552	283332	80971
6250000	1525379	45632	283387	80999
6260000	1529552	45723	283433	81028
6270000	1533734	45819	283487	81053
6280000	1537831	45918	283527	81089
6290000	1542081	45994	283567	81125
6300000	1546289	46104	283615	81160
6310000	1550450	46181	283663	81188
6320000	1554623	46283	283720	81213
6330000	1558840	46388	283756	81243
6340000	1563048	46482	283800	81277
6350000	1567199	46575	283841	81303
6360000	1571501	46658	283891	81343
6370000	1575709	46745	283937	81366
6380000	1579896	46837	283972	81403
6390000	1584078	46928	284026	81429
6400000	1588295	47038	284061	81469
6410000	1592526	47134	284112	81499
6420000	1596697	47224	284162	81536
6430000	1600859	47316	284213	81570
6440000	1605043	47411	284255	81593
6450000	1609200	47506	284302	81623
6460000	1613465	47603	284348	81651
6470000	1617689	47712	284386	81679
6480000	1621979	47824	284427	81707
6490000	1626152	47915	284478	81745
6500000	1630449	48027	284521	81775
6510000	1634625	48119	284552	81817
6520000	1638742	48218	284593	81849
6530000	1643061	48324	284635	81886
6540000	1647378	48423	284667	81918
6550000	1651604	48526	284707	81948
6560000	1655944	48621	284740	81981
6570000	1660175	48699	284777	82010
6580000	1664433	48819	284820	82031
6590000	1668708	48927	284871	82055
6600000	1673001	49021	284903	82076
6610000	1677240	49119	284934	82099
6620000	1681543	49216	284968	82132
6630000	1685896	49295	285017	82151
6640000	1690172	49373	285060	82184
6650000	1694482	49483	285098	82210
6660000	1698784	49578	285137	82240
6670000	1703082	49659	285175	82269
6680000	1707431	49745	285212	82304
6690000	1711736	49834	285242	82330
6700000	1716040	49924	285281	82356
6710000	1720393	50026	285321	82386
6720000	1724658	50120	285362	82420
6730000	1728941	50206	285399	82449
6740000	1733345	50293	285436	82475
6750000	1737735	50394	285476	82512
6760000	1742080	50473	285526	82546
6770000	1746370	50557	285561	82590
6780000	1750738	50630	285601	82610
6790000	1755025	50713	285643	82629
6800000	1759383	50809	285687	82658
6810000	1763717	50891	285727	82681
6820000	1768068	51001	285761	82713
6830000	1772527	51113	285806	82743
6840000	1776832	51211	285854	82774
6850000	1781172	51313	285900	82801
6860000	1785473	51397	285935	82839
6870000	1789810	51485	285976	82871
6880000	1794165	51576	286027	82907
6890000	1798641	51673	286063	82941
6900000	1803021	51764	286110	82973
6910000	1807420	51852	286141	83011
6920000	1811760	51957	286184	83036
6930000	1816150	52062	286225	83064
6940000	1820457	52151	286275	83089
6950000	1824886	52237	286312	83118
6960000	1829252	52311	286352	83145
6970000	1833680	52403	286383	83176
6980000	1838039	52483	286419	83201
6990000	1842435	52567	286466	83234
7000000	1846924	52665	286491	83265
7010000	1851334	52763	286533	83304
7020000	1855747	52853	286566	83328
7030000	1860063	52948	286605	83356
7040000	1864502	53038	286639	83405
7050000	1868887	53144	286674	83432
7060000	1873383	53223	286701	83454
7070000	1877822	53312	286745	83476
7080000	1882269	53397	286774	83507
7090000	1886717	53480	286812	83534
7100000	1891200	53560	286840	83560
7110000	1895687	53648	286876	83589
7120000	1900056	53746	286913	83616
7130000	1904486	53839	286946	83642
7140000	1908942	53939	286992	83670
7150000	1913443	54038	287023	83696
7160000	1917953	54142	287051	83731
7170000	1922448	54234	287095	83759
7180000	1926930	54334	287131	83789
7190000	1931478	54437	287161	83813
7200000	1935963	54542	287197	83832
7210000	1940454	54639	287224	83864
7220000	1944968	54743	287249	83888
7230000	1949452	54847	287275	83922
7240000	1954023	54956	287310	83951
7250000	1958523	55054	287341	83974
7260000	1963095	55156	287377	84004
7270000	1967599	55241	287417	84032
7280000	1972112	55322	287445	84066
7290000	1976599	55400	287476	84093
7300000	1981150	55493	287513	84119
7310000	1985636	55583	287556	84140
7320000	1990098	55668	287596	84166
7330000	1994551	55769	287628	84190
7340000	1999129	55877	287663	84215
7350000	2003699	55968	287695	84251
7360000	2008252	56084	287732	84278
7370000	2012825	56165	287767	84295
7380000	2017347	56247	287795	84330
7390000	2021856	56329	287827	84353
7400000	2026414	56434	287859	84380
7410000	2031040	56538	287889	84410
7420000	2035605	56630	287914	84439
7430000	2040187	56726	287944	84462
7440000	2044726	56825	287977	84490
7450000	2049276	56918	288005	84513
7460000	2053837	57014	288055	84542
7470000	2058379	57100	288093	84569
7480000	2062938	57200	288123	84603
7490000	2067448	57292	288164	84628
7500000	2072036	57370	288198	84654
7510000	2076624	57450	288240	84683
7520000	2081239	57548	288270	84705
7530000	2085883	57638	288316	84720
7540000	2090542	57740	288347	84743
7550000	2095130	57821	288385	84777
7560000	2099685	57916	288419	84804
7570000	2104245	58007	288455	84832
7580000	2108799	58092	288499	84862
7590000	2113369	58164	288538	84884
7600000	2117971	58263	288572	84901
7610000	2122617	58361	288609	84923
7620000	2127311	58456	288635	84938
7630000	2132018	58550	288664	84962
7640000	2136686	58641	288695	84991
7650000	2141312	58729	288726	85021
7660000	2145917	58809	288755	85053
7670000	2150504	58895	288785	85074
7680000	2155145	58987	288820	85101
7690000	2159759	59090	288846	85128
7700000	2164456	59187	288870	85159
7710000	2169093	59266	288910	85187
7720000	2173741	59362	288938	85212
7730000	2178449	59447	288964	85246
7740000	2183148	59537	288999	85267
7750000	2187841	59630	289030	85293
7760000	2192505	59729	289060	85319
7770000	2197164	59829	289086	85342
7780000	2201884	59905	289114	85363
7790000	2206602	59991	289142	85385
7800000	2211208	60055	289168	85409
7810000	2215927	60144	289208	85422
7820000	2220694	60234	289254	85441
7830000	2225366	60328	289286	85465
7840000	2230116	60423	289319	85487
7850000	2234768	60517	289354	85513
7860000	2239534	60597	289388	85544
7870000	2244230	60691	289420	85569
7880000	2248935	60774	289447	85593
7890000	2253728	60849	289478	85620
7900000	2258452	60925	289502	85642
7910000	2263163	61020	289539	85664
7920000	2267803	61133	289565	85685
7930000	2272561	61223	289596	85718
7940000	2277273	61336	289631	85741
7950000	2282028	61427	289662	85767
7960000	2286797	61504	289686	85792
7970000	2291524	61599	289711	85812
7980000	2296214	61695	289742	85835
7990000	2301094	61797	289784	85854
8000000	2305891	61896	289806	85872
8010000	2310757	61980	289827	85890
8020000	2315570	62087	289843	85921
8030000	2320399	62179	289879	85948
8040000	2325177	62298	289919	85974
8050000	2330032	62381	289953	85995
8060000	2334774	62453	289982	86022
8070000	2339599	62557	290011	86045
8080000	2344404	62644	290044	86083
8090000	2349151	62745	290070	86113
8100000	2353937	62828	290103	86134
8110000	2358774	62937	290139	86161
8120000	2363555	63029	290168	86192
8130000	2368392	63128	290201	86211
8140000	2373239	63236	290235	86238
8150000	2377919	63318	290263	86260
8160000	2382761	63396	290288	86296
8170000	2387568	63492	290311	86319
8180000	2392307	63584	290343	86341
8190000	2397076	63685	290380	86365
8200000	2401837	63780	290414	86393
8210000	2406597	63868	290443	86423
8220000	2411463	63949	290474	86443
8230000	2416289	64031	290495	86480
8240000	2421213	64124	290530	86504
8250000	2426032	64217	290561	86528
8260000	2430814	64293	290594	86564
8270000	2435620	64392	290629	86590
8280000	2440437	64479	290656	86617
8290000	2445306	64587	290684	86641
8300000	2450092	64678	290708	86660
8310000	2454928	64768	290734	86676
8320000	2459779	64870	290769	86698
8330000	2464685	64976	290799	86724
8340000	2469470	65062	290823	86754
8350000	2474311	65156	290859	86784
8360000	2479138	65264	290880	86806
8370000	2484038	65377	290905	86832
8380000	2488941	65469	290926	86855
8390000	2493732	65557	290943	86876
8400000	2498605	65646	290972	86904
8410000	2503450	65734	291000	86930
8420000	2508312	65821	291026	86956
8430000	2513220	65919	291044	86986
8440000	2518090	66004	291077	86999
8450000	2522960	66090	291109	87028
8460000	2527926	66181	291138	87052
8470000	2532775	66286	291175	87079
8480000	2537708	66380	291209	87098
8490000	2542643	66494	291241	87116
8500000	2547608	66605	291279	87126
8510000	2552484	66695	291319	87151
8520000	2557373	66785	291346	87170
8530000	2562244	66879	291380	87195
8540000	2567278	66976	291410	87213
8550000	2572189	67070	291441	87238
8560000	2577093	67161	291458	87262
8570000	2582137	67254	291485	87280
8580000	2587049	67326	291517	87297
8590000	2591979	67415	291543	87320
8600000	2596899	67505	291574	87342
8610000	2601873	67582	291598	87370
8620000	2606792	67684	291625	87395
8630000	2611706	67790	291650	87413
8640000	2616700	67884	291683	87433
